Name,ID,W1_Flux_Jy,e_W1_Flux_Jy,W2_Flux_Jy,e_W2_Flux_Jy,W3_Flux_Jy,e_W3_Flux_Jy,W4_Flux_Jy,e_W4_Flux_Jy,W1_Vega_mag,e_W1_Vega_mag,W2_Vega_mag,e_W2_Vega_mag,W3_Vega_mag,e_W3_Vega_mag,W4_Vega_mag,e_W4_Vega_mag,W1_AB_mag,e_W1_AB_mag,W2_AB_mag,e_W2_AB_mag,W3_AB_mag,e_W3_AB_mag,W4_AB_mag,e_W4_AB_mag
NGC0529,51,0.06136957870219011,0.0005652347083319513,0.03265121798575984,0.0003007288312084388,0.013998604077728526,0.00012893190828841346,0.00793705064871601,0.0005848235041943106,9.25690909090909,0.01,9.302727272727275,0.010000000000000002,8.386545454545455,0.01,7.556757362765325,0.08,11.95590909090909,2.7089999999999996,12.641727272727275,3.3489999999999998,13.560545454545455,5.184,14.176757362765326,6.7
NGC0548,3004,0.008708696226023353,8.021005643781953e-05,0.004424858491466756,8.150890560847579e-05,0.0007692805117661846,3.5426676774472946e-05,,,11.376909090909091,0.010000000000000002,11.472727272727273,0.02,11.536545454545454,0.049999999999999996,,,14.075909090909091,2.7089999999999996,14.811727272727273,3.359,16.710545454545453,5.224,,
NGC0551,52,0.03132947677385224,0.0002885551447631015,0.018109205054296255,0.00016679194241597993,0.07080839176132442,0.000652169389314032,0.06481255640321773,0.0017908371145546192,9.98690909090909,0.010000000000000002,9.942727272727272,0.009999999999999998,6.626545454545456,0.01,5.276757362765325,0.03,12.68590909090909,2.7089999999999996,13.281727272727272,3.3489999999999998,11.800545454545457,5.184,11.896757362765324,6.65
NGC0570,54,0.03466994413752074,0.00031932198618396626,0.01896266559486121,0.00017465260448863395,0.024551878744930648,0.0002261311600122987,0.012695773088674964,0.0007015943485924308,9.876909090909091,0.01,9.892727272727274,0.01,7.776545454545455,0.01,7.046757362765325,0.06000000000000001,12.575909090909091,2.7089999999999996,13.231727272727275,3.3489999999999998,12.950545454545455,5.184,13.666757362765324,6.68
NGC0647,3005,0.02207766513690092,0.00020334281052936963,0.01163856365877149,0.0001071951327381979,0.004635373467449015,8.538673477286579e-05,0.002206272499511334,0.00022352572741213047,10.36690909090909,0.01,10.422727272727272,0.01,9.586545454545456,0.02,8.946757362765325,0.10999999999999999,13.06590909090909,2.7089999999999996,13.761727272727272,3.3489999999999998,14.760545454545458,5.194,15.566757362765326,6.73
NGC0675,2063,0.011167427505690814,0.00010285580840678141,0.006337228787476468,0.0001167360682954884,0.010816449589302373,9.962318233379686e-05,0.010956179822843701,0.0005045507267248411,11.106909090909092,0.01,11.082727272727272,0.020000000000000004,8.666545454545455,0.01,7.206757362765325,0.05,13.805909090909092,2.7089999999999996,14.421727272727273,3.359,13.840545454545456,5.184,13.826757362765324,6.67
NGC0677,63,0.04324671675686711,0.00039831698130119206,0.02300908700790042,0.00021192152299117796,0.00924878599540764,0.00017036893409054185,0.005803087936863692,0.0004810357359632128,9.636909090909093,0.01,9.682727272727274,0.010000000000000002,8.836545454545456,0.02,7.8967573627653245,0.09000000000000001,12.335909090909093,2.7089999999999996,13.021727272727274,3.3489999999999998,14.010545454545458,5.194,14.516757362765325,6.71
NGC0681,61,0.12358140883643827,0.0,0.072761121825954,0.0006701546978638615,0.2742109103417774,0.0,0.23749755975121004,0.0043748667256447915,8.496909090909092,0.0,8.432727272727274,0.01,5.156545454545456,0.0,3.8667573627653247,0.02,11.195909090909092,2.699,11.771727272727274,3.3489999999999998,10.330545454545456,5.174,10.486757362765324,6.64
NGC0693,64,0.08164942711378285,0.0007520190148948011,0.051748693111194656,0.000476623077359042,0.25946855341733344,0.0,0.4361733749347622,0.0040173052443427445,8.946909090909092,0.010000000000000002,8.802727272727275,0.01,5.2165454545454555,0.0,3.2067573627653245,0.009999999999999998,11.645909090909091,2.7089999999999996,12.141727272727275,3.3489999999999998,10.390545454545457,5.174,9.826757362765324,6.63
NGC0716,65,0.057537785372221116,0.0005299425875278688,0.03961862385802256,0.00036490101080168403,0.33272446128456445,0.0,0.519588047005363,0.004785582766129754,9.32690909090909,0.01,9.092727272727274,0.01,4.946545454545455,0.0,3.016757362765325,0.010000000000000002,12.02590909090909,2.7089999999999996,12.431727272727274,3.3489999999999998,10.120545454545455,5.174,9.636757362765325,6.63
NGC0731,67,0.0711136781568778,0.0006549811809280125,0.03818557955040327,0.0003517021849603874,0.01622126542305263,0.0002988067516209659,0.002396950976150783,0.0003753044838699178,9.09690909090909,0.01,9.132727272727273,0.01,8.226545454545455,0.02,8.856757362765325,0.17,11.79590909090909,2.7089999999999996,12.471727272727273,3.3489999999999998,13.400545454545455,5.194,15.476757362765326,6.79
NGC0741,68,,,,,0.012080495017762927,0.00022253094195111807,0.004916535186779514,0.0031698073764725773,,,,,8.546545454545457,0.020000000000000004,8.076757362765324,0.7,,,,,13.720545454545459,5.194,14.696757362765325,7.32
NGC0755,69,0.03310953960910965,0.0003049501293593272,0.019493929287439482,0.0001795457239245528,0.085130411087097,0.0007840800621184184,0.09368264666892456,0.001725698125536752,9.926909090909092,0.01,9.862727272727273,0.010000000000000002,6.426545454545456,0.01,4.876757362765324,0.02,12.625909090909092,2.7089999999999996,13.201727272727274,3.3489999999999998,11.600545454545458,5.184,11.496757362765324,6.64
NGC0768,71,0.022281947257251782,0.00020522431838971008,0.013737236855794286,0.0002530492544246426,0.06577861584821583,0.0006058434411595347,0.07441477135282541,0.0020561561185869137,10.356909090909092,0.01,10.242727272727272,0.02,6.706545454545455,0.01,5.126757362765325,0.029999999999999992,13.055909090909092,2.7089999999999996,13.581727272727273,3.359,11.880545454545455,5.184,11.746757362765326,6.65
NGC0774,72,0.04324671675686711,0.00039831698130119206,0.023221987468713092,0.0002138824087006132,0.019146294315212906,0.00017634388750514354,0.011578682670874623,0.0007465052592050031,9.636909090909093,0.01,9.672727272727272,0.01,8.046545454545456,0.010000000000000002,7.1467573627653245,0.07000000000000002,12.335909090909093,2.7089999999999996,13.011727272727272,3.3489999999999998,13.220545454545455,5.184,13.766757362765325,6.69
NGC0776,73,0.05199398947075434,0.0004788823403225933,0.03061254146330348,0.0002819519265282589,0.1300423265005034,0.0,0.140494444559113,0.002588003309522336,9.43690909090909,0.01,9.372727272727271,0.01,5.966545454545456,0.0,4.436757362765325,0.019999999999999997,12.13590909090909,2.7089999999999996,12.711727272727272,3.3489999999999998,11.140545454545457,5.174,11.056757362765325,6.64
NGC0781,74,0.03597105221750089,0.00033130563446131183,0.0200400770220128,0.00018457593045335675,0.007835825042828986,0.00014434123147941962,0.0023532016903557744,0.00034678061651338216,9.836909090909092,0.01,9.832727272727272,0.01,9.016545454545456,0.019999999999999997,8.876757362765327,0.16,12.535909090909092,2.7089999999999996,13.171727272727273,3.3489999999999998,14.190545454545457,5.194,15.496757362765326,6.78
NGC0787,75,0.054948158446563734,0.0005060912421061301,0.030895795821981143,0.00028456079558352603,0.05273327336551975,0.00048569139662490296,0.03130827585327356,0.0011534395082734904,9.376909090909091,0.010000000000000002,9.362727272727273,0.01,6.946545454545455,0.01,6.066757362765324,0.04000000000000001,12.075909090909091,2.7089999999999996,12.701727272727274,3.3489999999999998,12.120545454545455,5.184,12.686757362765324,6.66
NGC0810,76,0.05394524152765012,0.0004968540359181221,0.029505255949224044,0.0002717534500546287,0.017301538781674435,0.00015935306113816768,0.015404909513831498,0.0008513067601312933,9.39690909090909,0.01,9.412727272727274,0.010000000000000002,8.156545454545455,0.01,6.836757362765326,0.059999999999999984,12.09590909090909,2.7089999999999996,12.751727272727274,3.3489999999999998,13.330545454545454,5.184,13.456757362765327,6.68
NGC0825,77,0.04245737521842217,0.00039104687706237486,0.02409347187055961,0.0002219090766704877,0.02388277188763994,0.000219968458111428,0.011263131423087734,0.0007261609184265698,9.656909090909092,0.010000000000000002,9.632727272727273,0.01,7.806545454545456,0.01,7.176757362765326,0.07000000000000002,12.355909090909092,2.7089999999999996,12.971727272727273,3.3489999999999998,12.980545454545457,5.184,13.796757362765327,6.69
NGC0833,78,0.034990741180910306,0.00032227663614390776,0.019138124979320742,0.0001762686451409637,0.01698575010998938,0.00015644453998633407,0.010272097942946165,0.0006622666287216741,9.86690909090909,0.01,9.882727272727273,0.01,8.176545454545455,0.01,7.276757362765326,0.07000000000000002,12.56590909090909,2.7089999999999996,13.221727272727273,3.3489999999999998,13.350545454545454,5.184,13.896757362765326,6.69
NGC0835,2078,0.06308892711500662,0.0005810704924320084,0.037488614176634384,0.00034528289664049436,0.16221265423052617,0.0,0.18520774826979042,0.0017058264010920527,9.226909090909093,0.01,9.152727272727272,0.01,5.726545454545456,0.0,4.136757362765325,0.01,11.925909090909093,2.7089999999999996,12.491727272727273,3.3489999999999998,10.900545454545457,5.174,10.756757362765324,6.63
NGC0842,80,0.03732098882253067,0.0003437390100742261,0.0200400770220128,0.00018457593045335675,0.008671310359482364,0.00015973143976375146,0.004483933382417639,0.000454284079230662,9.796909090909093,0.01,9.832727272727272,0.01,8.906545454545457,0.02,8.176757362765327,0.11000000000000001,12.495909090909093,2.7089999999999996,13.171727272727273,3.3489999999999998,14.080545454545458,5.194,14.796757362765327,6.73
NGC0873,84,0.059149781120746134,0.0005447896170499627,0.03889550247789613,0.00035824081676046646,0.39272154764027634,0.0,0.5101044963652861,0.004698236036799773,9.296909090909093,0.01,9.112727272727273,0.010000000000000002,4.766545454545455,0.0,3.036757362765325,0.01,11.995909090909093,2.7089999999999996,12.451727272727274,3.3489999999999998,9.940545454545456,5.174,9.656757362765326,6.63
NGC0924,85,0.059149781120746134,0.0005447896170499627,0.030053799612212082,0.0002768057238996391,0.022391579541928695,0.00020623406904734184,0.02068517272467226,0.0009525874072367477,9.296909090909093,0.01,9.392727272727274,0.01,7.876545454545456,0.01,6.5167573627653255,0.049999999999999996,11.995909090909093,2.7089999999999996,12.731727272727275,3.3489999999999998,13.050545454545457,5.184,13.136757362765326,6.67
NGC0932,87,0.09035519799226306,0.0,0.04851760856912328,0.00044686368895593373,0.06638725788694136,0.0006114492415008903,0.04165423392826457,0.0015345986896529412,8.836909090909092,0.0,8.872727272727271,0.01,6.696545454545455,0.01,5.756757362765326,0.04000000000000001,11.535909090909092,2.699,12.211727272727272,3.3489999999999998,11.870545454545455,5.184,12.376757362765325,6.66
NGC0938,90,0.058070175945374884,0.0005348460859174466,0.030895795821981143,0.00028456079558352603,0.01479396989389321,0.0002725149963510497,0.006786707808196841,0.0005625710002677721,9.316909090909093,0.010000000000000002,9.362727272727273,0.01,8.326545454545457,0.02,7.726757362765325,0.08999999999999997,12.015909090909092,2.7089999999999996,12.701727272727274,3.3489999999999998,13.500545454545456,5.194,14.346757362765326,6.71
NGC0941,89,0.029645115169565424,0.00027304160107813205,0.017454177426088593,0.00016075891500713914,0.07763985767025705,0.0007150895155748532,0.0730565487059388,0.002018627039950658,10.046909090909093,0.010000000000000002,9.982727272727274,0.010000000000000002,6.526545454545455,0.01,5.146757362765325,0.030000000000000006,12.745909090909093,2.7089999999999996,13.321727272727275,3.3489999999999998,11.700545454545455,5.184,11.766757362765325,6.65
NGC0955,91,0.10963598982536751,0.0,0.05941544940334905,0.000547236512358774,0.08129891143313468,0.0007487906461703166,0.047825459535415296,0.0013214662823020464,8.626909090909091,0.0,8.652727272727272,0.01,6.476545454545456,0.010000000000000002,5.606757362765325,0.03,11.325909090909091,2.699,11.991727272727273,3.3489999999999998,11.650545454545457,5.184,12.226757362765326,6.65
NGC0962,92,0.05104499221231565,0.00047014175256030074,0.027158100202930982,0.0002501353467252298,0.009684667850604707,0.00017839817458720867,0.0036279321119031755,0.0004009738751646076,9.456909090909093,0.01,9.502727272727274,0.01,8.786545454545456,0.019999999999999997,8.406757362765324,0.12,12.155909090909093,2.7089999999999996,12.841727272727274,3.3489999999999998,13.960545454545457,5.194,15.026757362765323,6.74
NGC0976,94,0.08549744606284328,0.0007874605791734617,0.05222751787316989,0.00048103321639536437,0.29517850618069297,0.0,0.28032327069128277,0.0025818727372523297,8.89690909090909,0.010000000000000002,8.792727272727273,0.01,5.076545454545456,0.0,3.686757362765325,0.01,11.59590909090909,2.7089999999999996,12.131727272727273,3.3489999999999998,10.250545454545456,5.174,10.306757362765325,6.63
NGC0991,95,0.03403714634162879,0.0003134937030971651,0.01878881483170754,0.00017305137978606088,0.06339933908832203,0.0005839294923617801,0.05390873632874499,0.0014895534318325773,9.89690909090909,0.01,9.902727272727272,0.010000000000000002,6.746545454545457,0.01,5.4767573627653245,0.03,12.59590909090909,2.7089999999999996,13.241727272727273,3.3489999999999998,11.920545454545458,5.184,12.096757362765324,6.65
NGC1026,98,0.06308892711500662,0.0005810704924320084,0.03419002248152215,0.0003149017443803368,0.010425208046735211,0.00019203942911819258,0.011057556106580133,0.0007129069879667875,9.226909090909093,0.01,9.252727272727274,0.01,8.706545454545454,0.02,7.196757362765326,0.06999999999999999,11.925909090909093,2.7089999999999996,12.591727272727274,3.3489999999999998,13.880545454545455,5.194,13.816757362765326,6.69
NGC1041,99,0.03372509190827573,0.0003106195755513993,0.018276767465602955,0.00016833524925766372,0.007146357374356534,0.0001316407676752114,0.002556578613941505,0.0003296574291096291,9.906909090909092,0.01,9.932727272727274,0.01,9.116545454545454,0.02,8.786757362765327,0.14000000000000004,12.605909090909092,2.7089999999999996,13.271727272727274,3.3489999999999998,14.290545454545455,5.194,15.406757362765326,6.76
NGC1056,100,0.09119124434572183,0.0,0.05674131367533004,0.0005226068121028566,0.3266515554585533,0.0,0.39414784071147807,0.0036302357698321636,8.82690909090909,0.0,8.702727272727273,0.01,4.966545454545456,0.0,3.3167573627653244,0.009999999999999998,11.52590909090909,2.699,12.041727272727274,3.3489999999999998,10.140545454545457,5.174,9.936757362765324,6.63
NGC1060,101,0.12821922333462796,0.0,0.06884927737438148,0.0006341252789826522,0.02477905448192606,0.000228223525874281,0.012579377541369074,0.0008110224417652147,8.456909090909093,0.0,8.492727272727272,0.01,7.766545454545454,0.01,7.056757362765325,0.07000000000000002,11.155909090909093,2.699,11.831727272727273,3.3489999999999998,12.940545454545454,5.184,13.676757362765326,6.69
NGC1070,102,0.10963598982536751,0.0,0.06337228787476475,0.0005836803414774425,0.20421363252539004,0.0,0.1598303136370543,0.0029441831807139537,8.626909090909091,0.0,8.582727272727272,0.01,5.476545454545456,0.0,4.296757362765325,0.02,11.325909090909091,2.699,11.921727272727273,3.3489999999999998,10.650545454545457,5.174,10.916757362765324,6.64
NGC1093,108,0.02728683356239996,0.00025132102478316704,0.015627855478970856,0.00014393786824537448,0.05421066447331298,0.0004992986715902096,0.047825459535415296,0.0013214662823020464,10.136909090909093,0.01,10.102727272727272,0.010000000000000002,6.916545454545455,0.01,5.606757362765325,0.03,12.835909090909093,2.7089999999999996,13.441727272727272,3.3489999999999998,12.090545454545456,5.184,12.226757362765326,6.65
NGC1094,107,0.032207212735294845,0.0002966393917247116,0.019138124979320742,0.0001762686451409637,0.10141092184758935,0.0009340291076521737,0.09112953446327475,0.0016786680606929887,9.956909090909093,0.01,9.882727272727273,0.01,6.236545454545456,0.01,4.906757362765324,0.02,12.655909090909093,2.7089999999999996,13.221727272727273,3.3489999999999998,11.410545454545456,5.184,11.526757362765323,6.64
NGC1132,112,0.06080693902274067,0.0005600526053774424,0.0323518698199482,0.0002979717327115868,0.013368563108880198,0.00024625803303406145,0.015547449386584629,0.0008591838045991005,9.266909090909092,0.01,9.312727272727273,0.010000000000000002,8.436545454545454,0.02,6.826757362765324,0.06,11.965909090909092,2.7089999999999996,12.651727272727273,3.3489999999999998,13.610545454545456,5.194,13.446757362765325,6.68
NGC1142,114,0.0920350265408437,0.0,0.07012928100729408,0.0006459145481191433,0.33272446128456445,0.0,0.5148244351573585,0.004741708279609655,8.816909090909093,0.0,8.472727272727273,0.01,4.946545454545455,0.0,3.026757362765325,0.010000000000000002,11.515909090909092,2.699,11.811727272727273,3.3489999999999998,10.120545454545455,5.174,9.646757362765324,6.63
NGC1167,119,0.10567034902743164,0.0,0.05779621345656847,0.0005323227981463857,0.05944081159342161,0.000547470106761921,0.03627932111903172,0.0013365795838820242,8.66690909090909,0.0,8.682727272727274,0.01,6.816545454545456,0.01,5.906757362765324,0.04000000000000001,11.36590909090909,2.699,12.021727272727274,3.3489999999999998,11.990545454545456,5.184,12.526757362765323,6.66
NGC1211,121,0.06981570725109998,0.0006430264270928765,0.03853890636775536,0.0003549564452107472,0.028189328495544407,0.0002596333103014113,0.01852077482697903,0.001023495840655231,9.11690909090909,0.01,9.122727272727271,0.01,7.626545454545457,0.01,6.636757362765326,0.06,11.81590909090909,2.7089999999999996,12.461727272727272,3.3489999999999998,12.800545454545457,5.184,13.256757362765326,6.68
NGC1260,5005,,,,,,,,,,,,,,,,,,,,,,,,
NGC1270,9001,0.04364687370020908,0.00040200256295158123,0.02217682586530367,0.00020425611458949205,0.005782088445655063,0.00010651000529070769,0.0027018370428945745,0.0002737332267413991,9.626909090909091,0.01,9.722727272727273,0.01,9.346545454545454,0.02,8.726757362765325,0.10999999999999999,12.325909090909091,2.7089999999999996,13.061727272727273,3.3489999999999998,14.520545454545456,5.194,15.346757362765324,6.73
NGC1271,9002,0.018533316478202597,0.00017069815298580086,0.009591783915198755,0.00017668718926685373,0.0036820080236865476,6.78250943010009e-05,0.002226686887603436,0.00022559398550308314,10.556909090909091,0.010000000000000002,10.632727272727273,0.02,9.836545454545456,0.02,8.936757362765325,0.11000000000000001,13.25590909090909,2.7089999999999996,13.971727272727273,3.359,15.010545454545458,5.194,15.556757362765325,6.73
NGC1277,9003,,,,,,,,,,,,,,,,,,,,,,,,
NGC1281,9004,0.02376583851804196,0.00021889146197658852,0.01229983785668749,0.0001132856931802098,0.0031483624976286918,8.699247065257594e-05,0.002106973879776312,0.0002328713590512367,10.286909090909091,0.010000000000000002,10.362727272727273,0.010000000000000002,10.006545454545455,0.03,8.996757362765322,0.11999999999999997,12.985909090909091,2.7089999999999996,13.701727272727274,3.3489999999999998,15.180545454545456,5.204000000000001,15.616757362765323,6.74
NGC1324,126,0.07378246184109737,0.0006795615870388513,0.04344095722151998,0.0004001060020946558,0.15069010329051502,0.0,0.12349778025710878,0.0022749131827029846,9.056909090909091,0.01,8.992727272727272,0.01,5.806545454545456,0.0,4.576757362765324,0.02,11.75590909090909,2.7089999999999996,12.331727272727273,3.3489999999999998,10.980545454545457,5.174,11.196757362765325,6.64
NGC1349,127,0.04741908197868495,0.00043674588515033025,0.025228962217324298,0.00023236732925328377,0.03648251171220121,0.00033601635049398075,0.02803232706912826,0.0010327490949009314,9.536909090909091,0.01,9.582727272727272,0.01,7.346545454545455,0.01,6.186757362765326,0.04000000000000001,12.235909090909091,2.7089999999999996,12.921727272727273,3.3489999999999998,12.520545454545456,5.184,12.806757362765326,6.66
NGC1361,128,0.02910403083831139,0.00026805803021733927,0.015201953030756518,0.00014001516173206246,0.006167153108745981,0.00017040473777292457,0.008465627435928599,0.0006237704811779392,10.066909090909093,0.010000000000000002,10.132727272727273,0.01,9.276545454545454,0.029999999999999992,7.486757362765325,0.08000000000000002,12.765909090909092,2.7089999999999996,13.471727272727273,3.3489999999999998,14.450545454545455,5.204000000000001,14.106757362765325,6.7
NGC1542,131,0.03597105221750089,0.00033130563446131183,0.020792149365519878,0.00019150277272140671,0.05624510483143818,0.0005180365597550277,0.04483933382417644,0.0016519421062933179,9.836909090909092,0.01,9.792727272727273,0.01,6.8765454545454565,0.01,5.676757362765326,0.04,12.535909090909092,2.7089999999999996,13.131727272727273,3.3489999999999998,12.050545454545457,5.184,12.296757362765327,6.66
NGC1590,5006,0.025116154267011078,0.00023132832963423402,0.015918399004634064,0.00014661387300960664,0.09163992615726754,0.0,0.10956179822843697,0.0020182029068993635,10.226909090909093,0.01,10.082727272727272,0.010000000000000002,6.346545454545456,0.0,4.706757362765325,0.02,12.925909090909093,2.7089999999999996,13.421727272727273,3.3489999999999998,11.520545454545456,5.174,11.326757362765324,6.64
NGC1645,134,0.04570388748466098,0.00042094836005623004,0.024541402955676132,0.00022603467442759953,0.042666275230294634,0.0003929709172754301,0.01526367645448676,0.0008435019328412502,9.57690909090909,0.01,9.612727272727273,0.01,7.1765454545454554,0.01,6.8467573627653255,0.06,12.27590909090909,2.7089999999999996,12.951727272727274,3.3489999999999998,12.350545454545456,5.184,13.466757362765325,6.68
NGC1656,136,0.05057700891076499,0.000465831467064618,0.02870115581143653,0.0002643474140924528,0.008281037104396554,0.000228813511093369,0.002855348693973038,0.0004207797336347095,9.466909090909091,0.01,9.442727272727272,0.010000000000000002,8.956545454545454,0.030000000000000006,8.666757362765324,0.16,12.165909090909091,2.7089999999999996,12.781727272727272,3.3489999999999998,14.130545454545455,5.204000000000001,15.286757362765325,6.78
NGC1659,137,0.04785784534209473,0.00044078704507008747,0.030053799612212082,0.0002768057238996391,0.18796835060415473,0.0,0.24191296904645046,0.004456201570626296,9.52690909090909,0.01,9.392727272727274,0.01,5.566545454545456,0.0,3.846757362765325,0.020000000000000004,12.22590909090909,2.7089999999999996,12.731727272727275,3.3489999999999998,10.740545454545456,5.174,10.466757362765325,6.64
NGC1665,138,0.053450668580551614,0.0004922988507365735,0.027663006982616263,0.00025478571002224965,0.013245999385593456,0.00024400032581660627,0.0006362959393072553,0.00023442008713304486,9.406909090909092,0.01,9.482727272727274,0.01,8.446545454545456,0.02,10.296757362765327,0.4,12.105909090909092,2.7089999999999996,12.821727272727275,3.3489999999999998,13.620545454545457,5.194,16.916757362765328,7.0200000000000005
NGC1666,139,0.04919864500488942,0.00045313626633505745,0.02690911324366282,0.0002478420920821867,0.025708973142100945,0.00023678839325274375,0.013920638374913504,0.0007692829057688807,9.496909090909092,0.01,9.512727272727272,0.01,7.726545454545456,0.01,6.946757362765325,0.06000000000000001,12.195909090909092,2.7089999999999996,12.851727272727272,3.3489999999999998,12.900545454545457,5.184,13.566757362765326,6.68
NGC1667,140,0.10567034902743164,0.0,0.06884927737438148,0.0006341252789826522,0.5177078265530949,0.0,0.554190595573525,0.005104284016180363,8.66690909090909,0.0,8.492727272727272,0.01,4.466545454545456,0.0,2.946757362765325,0.01,11.36590909090909,2.699,11.831727272727273,3.3489999999999998,9.640545454545457,5.174,9.566757362765326,6.63
NGC1677,143,0.019052551397928223,0.0001754804833294896,0.010712710935538251,0.00019733542804579744,0.039272154764027636,0.00036170991251762054,0.07510332275457562,0.0020751814969080765,10.52690909090909,0.010000000000000002,10.512727272727272,0.020000000000000004,7.266545454545455,0.01,5.116757362765325,0.030000000000000006,13.22590909090909,2.7089999999999996,13.851727272727272,3.359,12.440545454545456,5.184,11.736757362765324,6.65
NGC2253,147,0.06251052435456014,0.0005757432061362057,0.03961862385802256,0.00036490101080168403,0.27169692960475966,0.0,0.32483225848040237,0.002991815664402253,9.23690909090909,0.01,9.092727272727274,0.01,5.166545454545456,0.0,3.5267573627653253,0.01,11.93590909090909,2.7089999999999996,12.431727272727274,3.3489999999999998,10.340545454545456,5.174,10.146757362765324,6.63
NGC2347,149,0.0636726817703021,0.0005864470715010055,0.037488614176634384,0.00034528289664049436,0.17786263850228554,0.0,0.15547449386584625,0.0028639460153303343,9.216909090909091,0.010000000000000002,9.152727272727272,0.01,5.6265454545454565,0.0,4.326757362765324,0.02,11.915909090909091,2.7089999999999996,12.491727272727273,3.3489999999999998,10.800545454545457,5.174,10.946757362765325,6.64
NGC2410,151,0.06251052435456014,0.0005757432061362057,0.04590916420870379,0.0004228390285551086,0.21383792451851186,0.0,0.30455038417515223,0.002805012698669261,9.23690909090909,0.01,8.932727272727274,0.01,5.426545454545455,0.0,3.5967573627653255,0.009999999999999998,11.93590909090909,2.7089999999999996,12.271727272727274,3.3489999999999998,10.600545454545454,5.174,10.216757362765325,6.63
NGC2449,156,0.04698434122196994,0.00043274177480741457,0.025228962217324298,0.00023236732925328377,0.051770782655309495,0.00047682652957900144,0.03798911284764398,0.0013995706390248577,9.546909090909093,0.01,9.582727272727272,0.01,6.966545454545456,0.01,5.856757362765325,0.039999999999999994,12.245909090909093,2.7089999999999996,12.921727272727273,3.3489999999999998,12.140545454545457,5.184,12.476757362765326,6.66
NGC2476,160,0.057010275785180364,0.000525084044681743,0.030895795821981143,0.00028456079558352603,0.012649831207686233,0.00023301850214167352,0.007305654870593882,0.0006055881119851975,9.336909090909092,0.010000000000000002,9.362727272727273,0.01,8.496545454545457,0.02,7.646757362765325,0.09000000000000001,12.035909090909092,2.7089999999999996,12.701727272727274,3.3489999999999998,13.670545454545458,5.194,14.266757362765325,6.71
NGC2480,161,0.009816420232578782,0.00018082514315280842,0.005887072528899811,0.00010844388357135571,0.028713407240590107,0.00026446025392500033,0.058567832484364674,0.0016182890160896463,11.246909090909092,0.020000000000000004,11.162727272727274,0.02,7.606545454545454,0.01,5.386757362765326,0.03,13.945909090909092,2.719,14.501727272727274,3.359,12.780545454545454,5.184,12.006757362765326,6.65
NGC2481,162,0.057010275785180364,0.000525084044681743,0.030053799612212082,0.0002768057238996391,0.01387026410411957,0.0002554997068962891,0.00717231164161948,0.0005945348832588241,9.336909090909092,0.010000000000000002,9.392727272727274,0.01,8.396545454545457,0.019999999999999997,7.666757362765324,0.09000000000000001,12.035909090909092,2.7089999999999996,12.731727272727275,3.3489999999999998,13.570545454545456,5.194,14.286757362765325,6.71
NGC2484,3011,0.02354795200083894,0.00021688465299068424,0.01229983785668749,0.0001132856931802098,0.004721551494358118,8.69741926937021e-05,0.0036279321119031755,0.0003007304063734557,10.296909090909093,0.01,10.362727272727273,0.010000000000000002,9.566545454545457,0.02,8.406757362765324,0.09000000000000001,12.995909090909093,2.7089999999999996,13.701727272727274,3.3489999999999998,14.740545454545458,5.194,15.026757362765323,6.71
NGC2486,163,0.02805130962641165,0.0002583621095389434,0.01548457843873177,0.00014261823793728317,0.023018908709898037,0.00021201198420960809,0.0165828492107549,0.0009164021134092555,10.106909090909092,0.01,10.112727272727273,0.01,7.8465454545454545,0.01,6.756757362765324,0.06,12.805909090909092,2.7089999999999996,13.451727272727274,3.3489999999999998,13.020545454545456,5.184,13.376757362765325,6.68
NGC2487,164,,,,,,,,,,,,,,,,,,,,,,,,
NGC2507,170,0.0954889552866906,0.0,0.05222751787316989,0.00048103321639536437,0.03682008023686551,0.0003391254715050048,0.020495529921229848,0.0009438540333927455,8.77690909090909,0.0,8.792727272727273,0.01,7.336545454545456,0.01,6.526757362765325,0.049999999999999996,11.47590909090909,2.699,12.131727272727273,3.3489999999999998,12.510545454545456,5.184,13.146757362765324,6.67
NGC2513,171,0.10374164779588492,0.0,0.0536907395843104,0.0004945099863946338,0.017786263850228533,0.0001638175440063804,0.008702802978001228,0.0006412462209411142,8.68690909090909,0.0,8.762727272727272,0.01,8.126545454545457,0.01,7.456757362765325,0.08000000000000002,11.38590909090909,2.699,12.101727272727272,3.3489999999999998,13.300545454545457,5.184,14.076757362765324,6.7
NGC2522,177,0.06426183784091954,0.000591873399443608,0.03514790034431534,0.0003237241255314432,0.023018908709898037,0.00021201198420960809,0.01704743925802978,0.0009420763082222603,9.206909090909093,0.009999999999999998,9.222727272727273,0.01,7.8465454545454545,0.01,6.7267573627653245,0.06,11.905909090909093,2.7089999999999996,12.561727272727273,3.3489999999999998,13.020545454545456,5.184,13.346757362765324,6.68
NGC2526,5009,0.014586568703256112,0.00013434726261620406,0.008431394038036001,0.00015531201780112457,0.0361480380343735,0.00033293573407572086,0.030736835418453536,0.0008492901484841101,10.816909090909093,0.01,10.772727272727273,0.02,7.356545454545456,0.010000000000000002,6.086757362765326,0.029999999999999992,13.515909090909092,2.7089999999999996,14.111727272727274,3.359,12.530545454545457,5.184,12.706757362765327,6.65
